customer_id,adopted_new_product
C50973-855612,0
C1969-210989,0
C90547-374567,0
C72169-296621,0
C44679-223697,0
C34967-291932,1
C9686-201718,1
C69502-625479,0
C53515-39101,1
C53120-644319,0
C2662-106870,1
C17136-639843,0
C81319-647809,0
C89326-39163,0
C74655-695267,0
C4197-487283,0
C83922-606814,0
C12144-419766,0
C59547-705085,1
C94347-541622,1
C82524-275302,0
C25996-85854,1
C29687-520327,1
C88587-301811,0
C67232-687507,0
C38960-153017,0
C2422-352601,1
C72832-473875,0
C60699-66640,0
C73342-810887,0
C45604-874531,0
C5297-170913,1
C51819-40718,0
C91137-790295,0
C85378-272130,0
C5432-363106,0
C73477-513902,0
C93778-550084,1
C50921-377961,1
C70881-773137,0
C50793-610002,0
C9903-15374,1
C20715-35367,0
C86878-301795,0
C43568-664559,0
C6427-249376,0
C10461-367211,1
C34073-246608,1
C56678-238599,0
C76794-195243,0
C84620-722950,0
C21007-690640,1
C6686-204714,0
C69804-671133,0
C13576-741698,0
C44269-111020,0
C22320-58860,0
C40975-644741,0
C67282-313971,1
C82656-592140,1
C7536-353214,1
C85215-323202,1
C25506-785548,0
C44844-704697,0
C45238-681890,0
C57816-143860,0
C26209-667758,0
C7083-192920,0
C9141-291771,0
C46188-863496,0
C11059-705882,0
C80626-515360,1
C64507-425486,1
C37474-446316,0
C9379-403247,0
C9295-625319,0
C32508-509191,0
C40755-814188,0
C82463-94826,0
C96501-746358,1
C43235-554946,0
C76649-737584,0
C33135-847503,1
C32207-334266,1
C40708-324757,0
C17989-495674,0
C53112-381204,1
C12061-287512,0
C38197-725756,0
C65165-542432,0
C44353-810470,0
C17766-312164,0
C92188-959360,1
C66712-234138,0
C62625-49504,1
C25584-518047,0
C68104-146310,0
C90928-176898,0
C11453-620541,0
C31401-417233,0
C97982-358940,0
C35695-676208,0
C73299-851354,1
C2513-958081,0
C34291-28038,0
C72793-297820,0
C79761-435605,1
C85793-726711,1
C20532-659028,1
C87576-231123,0
C37202-664936,1
C53487-522316,1
C2697-375969,0
C3505-632183,0
C92350-341522,0
C17158-593526,0
C93481-934179,1
C28221-764548,1
C66090-44938,1
C99785-73209,0
C25519-337031,0
C99700-692330,0
C30296-988831,1
C77993-214858,1
C94098-491097,0
C44040-355096,0
C48188-311424,1
C59374-67750,1
C99436-537431,1
C29798-342466,1
C33136-908739,0
C93289-542222,0
C16868-718982,0
C34469-774453,1
C25657-747741,0
C97889-180828,0
C27000-528259,1
C74020-938659,0
C67843-253946,0
C36547-286956,0
C36969-354606,1
C652-633181,0
C51332-511637,0
C7213-552874,1
C99707-528550,1
C52930-483653,0
C45039-293859,1
C19534-69718,1
C32776-204037,0
C45910-284722,0
C87660-210449,0
C70822-762112,0
C49255-655313,0
C28825-899838,0
C89528-732191,0
C38121-196077,0
C52773-981956,1
C45064-91152,1
C21559-369088,0
C90256-702554,0
C52977-653488,1
C76046-324259,1
C410-52554,1
C37640-673153,1
C14639-280591,0
C48724-499438,1
C87411-986556,1
C50754-492157,0
C57694-383450,1
C65890-136258,1
C49765-707919,0
C16834-63290,1
C47287-180306,0
C32200-379585,1
C11486-34235,0
C36612-825981,1
C61424-24974,0
C93444-250390,0
C10854-577011,0
C46920-531446,1
C27101-793146,1
C62696-227163,1
C7058-618917,1
C54600-488955,1
C28720-437427,0
C48687-471644,1
C39112-114115,1
C18669-522669,0
C86783-214023,1
C67945-125671,0
C14715-470689,0
C29200-951368,1
C77273-349832,0
C8231-555363,1
C54128-660734,0
C42030-301493,0
C49969-214753,0
C34160-695229,0
C92036-680506,0
C56579-105925,1
C22939-616690,1
C28715-869268,1
C89489-479909,0
C55109-170584,1
C36726-325637,0
C75042-960114,0
C14505-194435,1
C35678-430044,1
C11875-211025,0
C15194-368043,1
C83861-77530,0
C41892-151088,1
C6544-683693,1
C13490-796284,1
C7084-135957,0
C79194-135482,0
C88480-984468,1
C97822-796440,1
C45285-383472,0
C87297-375074,1
C19729-462309,0
C20647-565308,0
C10486-705575,0
C10807-692369,1
C10344-65045,0
C29356-177361,0
C24220-390644,0
C74274-33749,0
C10708-648279,0
C222-19761,0
C64179-963961,0
C20958-198803,0
C52919-628701,0
C79933-864742,0
C60618-436616,0
C60164-860943,0
C15352-371816,0
C57307-666945,0
C23290-357306,0
C86519-717939,1
C70714-783817,0
C12948-676261,0
C88418-919351,0
C49552-276608,1
C79151-355294,1
C93147-78453,1
C17883-141765,1
C55550-227318,0
C56883-511488,0
C92562-871818,0
C69976-675915,0
C4394-758261,0
C80024-98168,0
C72219-601424,0
C45454-709802,0
C24263-255718,0
C38099-709822,1
C48871-62411,0
C37946-741847,0
C77562-494437,0
C63630-254858,0
C87355-305351,0
C48019-669140,0
C94025-697820,1
C21721-551657,0
C75894-584040,0
C37015-337555,0
C47015-656210,1
C84572-812597,0
C93417-737357,0
C89503-904282,0
C64062-303295,0
C61015-242089,1
C63705-730072,0
C31471-560483,0
C35056-862679,0
C94815-281299,0
C77951-97885,0
C66833-897046,0
C9105-785904,0
C94397-953775,0
C41699-80329,0
C41455-722925,1
C9776-182405,1
C39191-546974,1
C40968-842912,1
C33930-738250,0
C32944-281782,0
C49174-58916,1
C84880-979194,1
C84843-713260,1
C44587-956457,1
C48656-162371,1
C68837-683605,0
C22529-670476,0
C48656-310965,0
C5748-595691,1
C95388-620733,0
C11524-75323,1
C6081-877039,0
C54383-855888,0
C25034-317205,1
C20075-887189,1
C19588-279643,0
C85444-183343,0
C92334-579938,1
C89038-59650,1
C73174-473502,0
C46478-944790,0
C70258-789776,1
C66157-859963,0
C22007-451657,0
C55776-347163,0
C76997-31313,0
C12600-252505,0
C42908-623921,0
C5265-337554,0
C11595-764567,1
C56731-753275,0
C42014-204842,0
C15905-56405,1
C33846-778674,0
C29324-918294,1
C62706-136040,0
C55951-182268,0
C48482-710641,0
C90852-548271,0
C28882-282135,1
C28996-206280,1
C15652-457599,0
C59909-974647,1
C2996-680624,1
C40421-328646,1
C43530-900186,0
C85346-135876,0
C34189-309602,0
C87752-378439,0
C12797-313628,0
C2942-423892,0
C53002-636002,0
C99324-747815,1
C25472-311355,1
C6609-158422,1
C80437-327024,0
C58838-708701,0
C59325-490019,0
C49695-536262,0
C33213-898670,0
C67351-407395,1
C30200-276890,0
C50893-894263,0
C1259-985454,0
C57816-567215,1
C65957-539231,1
C61521-763897,1
C14661-930015,0
C97204-359303,0
C89016-438034,0
C8886-114883,0
C5534-254164,1
C57114-626853,0
C97795-770780,0
C24686-14035,1
C38965-334738,0
C55576-904963,1
C32341-324284,0
C82407-506148,0
C319-54313,0
C9452-235432,0
C48393-255397,1
C24426-539473,1
C62500-732293,0
C92678-480339,0
C78242-429684,1
C78198-813185,0
C83453-245997,1
C25873-333999,1
C60123-462427,0
C11777-815117,0
C73287-781443,0
C94490-219673,0
C38786-190423,0
C48274-306044,0
C43400-711699,1
C85788-216921,0
C10418-40452,0
C87324-893620,1
C87014-755617,0
C18176-827686,0
C3643-851603,1
C92858-127418,0
C91749-306829,0
C498-706041,0
C54005-941578,1
C20224-890885,1
C89483-457264,1
C5533-217962,1
C87466-431302,0
C58817-573031,1
C84286-29711,0
C52992-330811,0
C6914-665716,1
C98084-154112,1
C55244-999427,1
C10638-565295,0
C67838-865878,0
C67289-257905,0
C89856-986325,0
C16460-58901,1
C70602-376324,0
C67671-503514,0
C66288-360497,0
C31684-632368,0
C58527-150651,1
C41655-137538,1
C57254-439833,1
C46377-63466,0
C948-976398,0
C39902-929088,0
C81959-493383,0
C23812-326412,0
C57932-650831,0
C78929-406249,1
C97374-339008,1
C24489-789337,0
C85014-237614,0
C75257-167319,1
C32299-687403,1
C56187-65598,1
C13539-304261,0
C50188-349107,0
C67783-452680,0
C84052-493682,0
C53674-779917,0
C341-952333,1
C38019-634835,0
C88703-496950,1
C47985-776772,0
C6896-983806,1
C86080-453157,0
C58901-547301,0
C77067-273157,1
C97810-307468,0
C26836-465664,0
C83329-883802,0
C24209-341722,1
C35940-704059,1
C53534-150353,0
C4949-255808,0
C60581-295593,1
C3079-865271,1
C12308-442672,0
C62650-651014,1
C34844-324068,0
C56252-163766,0
C40774-282848,0
C9454-532560,1
C89996-423121,1
C35150-414832,1
C33641-991531,0
C19533-802128,1
C74837-997632,0
C6032-315656,0
C34612-233799,0
C51527-126373,0
C90293-350701,1
C66308-528888,0
C26912-834074,1
C99434-625950,0
C30080-209984,1
C50472-756582,1
C86850-916660,0
C82093-227743,0
C12386-900631,0
C41472-659714,0
C57856-741137,0
C46195-371700,1
C33956-218412,0
C13028-778723,0
C12893-596297,0
C22335-440220,1
C88988-964312,0
C83400-945062,1
C22836-596745,0
C19306-564656,0
C83444-48874,0
C10919-940311,0
C38791-834546,0
C49252-425716,0
C45914-593759,0
C56495-740930,0
C20147-506984,1
C16259-858547,0
C37713-698877,1
C92790-35470,0
C48320-954414,1
C93888-393595,0
C96854-795551,0
C60083-97980,0
C31591-418942,0
C15864-702094,0
C56929-309454,0
C53007-712966,0
C48343-742449,0
C48335-360350,1
C91453-606456,0
C13103-585711,0
C73460-658019,0
C75911-21648,0
C12288-158467,0
C92584-817782,0
C69321-830377,1
C41702-965456,1
C84466-190921,0
C27686-756890,0
C56104-828706,1
C97740-330054,0
C77970-929079,1
C87948-785246,1
C24710-621894,0
C18410-247183,0
C48028-672692,0
C70241-571323,1
C2776-621914,1
C67018-503691,0
C60616-131794,1
C10238-623332,0
C35513-48814,0
C38951-692695,1
C10064-922919,1
C11337-644563,0
C43655-392764,1
C47911-654694,0
C30381-828433,0
C62403-703719,1
C12717-614718,0
C8750-863785,0
C46805-812130,1
C8476-441430,0
C412-393567,0
C22121-937029,0
C57348-183650,1
C18304-871757,0
C55067-866402,1
C69049-260732,0
C26711-655037,1
C5378-310375,0
C11509-736088,0
C85292-691950,0
C8321-854209,0
C53058-684512,1
C60678-734364,1
C98932-284134,1
C35661-246573,0
C7155-976319,0
C96679-547410,0
C99906-504233,1
C57185-241121,0
C9092-912831,0
C23133-540143,0
C17237-327968,1
C65311-899223,0
C871-973430,1
C70998-616740,0
C57287-152773,1
C43960-278465,0
C23344-680937,0
C30439-984007,1
C44157-472479,1
C97910-731080,1
C74478-724878,1
C75235-173503,0
C95362-284390,0
C41461-387155,0
C46179-739889,0
C52595-519016,0
C24165-702610,1
C54851-684805,1
C54547-568468,1
C81031-854740,0
C52430-899053,0
C29195-330806,0
C44512-17490,0
C28519-381674,1
C90157-57995,1
C25854-594034,0
C16972-868430,0
C96777-508670,1
C36404-791443,0
C32976-224611,0
C47835-342740,1
C56124-919337,0
C52468-454225,1
C2482-988856,0
C11987-58136,0
C62168-538239,1
C72315-737861,1
C94058-399318,0
C31906-396772,1
C56137-343305,0
C10957-507861,0
C72109-172961,0
C99695-906111,0
C60971-117341,1
C13578-242027,0
C35474-897439,0
C34949-986055,1
C12305-43742,0
C92979-153393,1
C66601-788619,0
C2714-543161,0
C46043-512316,0
C83808-485165,0
C62933-41862,1
C2221-999776,0
C38523-940036,1
C49150-232019,0
C37586-839744,0
C42325-987133,0
C97509-51972,1
C47874-412388,1
C19062-651528,1
C4025-820959,1
C83947-745328,0
C43241-225523,1
C85762-977278,0
C59222-721492,1
C4501-488061,0
C21853-356852,0
C55672-983554,0
C23820-644944,0
C1320-778648,0
C51899-698456,0
C77234-170861,0
C74267-646912,1
C68479-654768,0
C10395-240501,0
C81968-192823,1
C74010-143139,1
C64527-864617,0
C32735-280066,1
C80998-569669,0
C61864-921264,0
C92001-913805,1
C39187-498205,1
C40347-708480,1
C9469-159288,1
C82412-98314,0
C9679-849539,1
C32814-567532,0
C32548-282585,0
C51657-950261,0
C13467-621612,0
C95994-100063,1
C55333-871614,1
C87328-636393,1
C70771-786115,0
C80158-890321,0
C27923-412058,0
C96850-867237,0
C24198-293357,1
C88134-681605,0
C3614-268275,0
C5512-580443,1
C96468-971525,1
C14773-438798,0
C50494-479964,0
C77299-73692,0
C20428-64091,0
C51071-790287,1
C9568-760699,0
C75664-749416,0
C29124-943511,0
C10992-492874,0
C44302-816786,1
C5329-163440,1
C6104-391328,0
C68983-822632,1
C7381-645665,1
C18020-377653,1
C63796-475328,0
C48677-838446,0
C45593-919851,0
C57689-568027,1
C7432-614939,0
C86363-213743,1
C63832-136999,0
C18503-847592,0
C31588-134229,1
C24641-297436,0
C74464-331157,0
C5788-168889,0
C91721-586382,1
C82216-828900,1
C61930-328880,0
C17722-601934,0
C85779-223128,0
C86554-179888,0
C75435-95496,0
C21618-942990,1
C38017-621102,0
C11512-923115,0
C72095-380234,0
C96305-496953,0
C25323-851301,0
C75739-117194,0
C72711-571713,0
C36477-631565,0
C36535-724381,1
C72954-130410,1
C45892-856350,0
C32524-940563,0
C32189-258496,0
C81064-540877,1
C61277-310431,1
C90796-151350,1
C80032-422714,0
C49668-367726,0
C27196-733577,0
C38679-397006,1
C39378-456505,1
C41315-239521,0
C25035-866244,0
C43126-24339,0
C7977-901065,0
C66281-686178,0
C23068-731373,0
C20442-846499,1
C9228-754330,0
C96702-367463,0
C57275-170301,1
C63970-724016,0
C92584-602985,0
C51955-220414,0
C53910-609834,0
C76776-205050,0
C24791-711330,1
C73910-773324,0
C10785-332765,0
C86174-702919,0
C64447-660496,1
C58700-858843,0
C91809-633395,0
C97048-337387,0
C84005-286868,0
C5009-293247,0
C39989-352320,0
C70266-17893,1
C67978-59440,0
C32766-886902,0
C51228-141426,1
C49807-871710,0
C70479-180289,1
C2042-984841,1
C55941-626127,0
C56302-330945,0
C77459-108712,1
C95140-548049,0
C79817-738105,0
C93996-257988,1
C33773-524222,1
C3359-951363,0
C18860-628670,0
C53392-160418,0
C23501-167257,1
C14316-248624,0
C23035-507784,0
C88075-596186,1
C39653-669746,1
C73191-286633,0
C70473-912787,0
C43786-328704,0
C22781-383800,1
C33064-620549,1
C82087-485991,0
C51016-957215,1
C23010-345544,0
C91944-911495,0
C28007-501693,0
C57150-75895,0
C68908-921790,1
C61657-668900,0
C49765-71867,0
C78612-625333,0
C44916-119479,0
C21620-838092,0
C22099-495912,0
C20491-86930,0
C84374-683753,0
C53717-780432,1
C17979-770283,1
C87600-959385,1
C64469-879100,0
C79312-986650,1
C6882-690852,1
C60977-296912,1
C95930-95185,1
C11764-584412,1
C47158-205454,0
C87632-637313,0
C38863-412850,1
C22624-967076,0
C45471-754388,1
C9924-147405,1
C49175-711287,0
C38064-459019,0
C60729-352657,0
C42538-608308,1
C1673-60129,1
C67236-653026,0
C59874-402604,1
C55546-850660,0
C79330-476340,0
C53711-689237,0
C68018-645335,0
C67970-807983,1
C95940-41286,1
C95128-893083,0
C88307-465192,0
C39246-380284,0
C22904-75524,0
C72181-112002,1
C52612-434813,0
C84728-92288,1
C91645-516439,1
C84440-745141,0
C9178-31682,1
C9463-378466,0
C72098-77609,1
C53964-521644,1
C33775-682840,0
C61636-994250,0
C29762-621289,0
C26692-303605,0
C7521-759254,1
C24027-873728,0
C42270-319160,0
C7048-906042,0
C82138-255398,0
C303-833649,0
C81341-199691,0
C63621-570744,0
C68201-778601,0
C33425-631453,1
C79664-832603,1
C85174-501831,0
C14408-569026,1
C51413-160347,1
C26275-61783,0
C41667-553703,1
C5391-813664,0
C8302-243499,0
C59047-940661,0
C97610-953022,1
C65409-72514,0
C53357-645764,1
C3131-57233,0
C76794-637896,0
C13924-965724,0
C79507-548281,0
C80127-735977,0
C59663-527308,0
C86352-206625,0
C20390-172092,0
C33037-410587,0
C67444-482260,0
C10255-654736,0
C99450-831923,1
C52482-15329,0
C95919-491258,0
C26944-936002,0
C62448-466846,1
C74301-63034,1
C12050-116062,1
C10532-454069,0
C56215-79653,1
C4514-185343,0
C82657-983392,0
C32107-121319,1
C26972-153379,1
C62316-716918,0
C77946-261583,0
C39775-873316,0
C63072-780343,0
C13649-22724,0
C801-802890,0
C9018-553567,1
C68260-688226,0
C46871-697440,0
C68308-796419,0
C82909-417053,0
C12299-999683,0
C58219-531222,0
C20355-663198,0
C75557-969810,1
C61971-118692,1
C2270-798399,1
C18193-489093,0
C60074-941817,0
C13240-282315,1
C56736-801868,0
C69668-750823,1
C66944-78994,0
C5262-177973,1
C29180-396351,0
C15693-482721,0
C95833-531137,0
C27034-498194,0
C26896-306297,0
C79161-904053,0
C7078-87494,0
C72604-760557,0
C97940-732596,1
C58521-209558,0
C30292-414223,0
C37499-581929,0
C96929-183268,0
C92036-843131,0
C72390-380978,0
C86923-715028,1
C20736-690974,1
C72811-209792,1
C1395-637008,0
C72099-574740,1
C83298-234317,0
C44240-830900,0
C43813-364023,1
C84072-390444,0
C42520-596200,0
C34447-501439,1
C30034-824413,0
C95298-587972,1
C14401-458484,1
C48040-42764,0
C60082-90268,0
C72190-785827,1
C58668-403606,0
C88545-355430,1
C88954-452636,0
C44317-490400,0
C14040-934028,1
C99729-408126,0
C39626-261825,0
C83520-765319,0
C39326-818375,1
C11978-964619,0
C60944-995937,1
C61905-269945,1
C76961-116894,0
C13040-307844,1
C97647-738849,0
C1637-218194,1
C62745-980480,0
C63993-694433,1
C312-465470,0
C16660-617549,0
C18568-471453,0
C32846-169168,0
C5908-997108,0
C29341-359693,1
C73062-151136,0
C74789-945516,1
C37124-919001,0
C19445-723711,0
C75795-235011,0
C77998-758364,0
C50474-442479,0
C46869-45094,1
C39559-169676,1
C49022-888441,0
C62987-365299,0
C6051-792017,0
C67480-629557,0
C22570-158375,0
C29465-551820,0
C95908-77335,0
C43081-36871,0
C18701-466018,1
C61539-333179,0
C98127-145091,0
C93870-468295,0
C97855-180699,1
C2433-590462,0
C68730-300065,1
C86895-151577,0
C27226-197219,1
C90815-316590,0
C28417-421420,0
C90334-648500,0
C25857-853335,0
C71293-967479,0
C89824-97904,1
C37489-348760,1
C55068-349915,1
C87794-258152,1
C2163-399413,1
C29550-167359,1
C36197-611088,0
C88038-369500,1
C16253-439705,0
C50053-136112,0
C73239-606051,0
C78784-69280,0
C74069-952002,0
C60459-577447,0
C51198-915591,1
C34347-693325,0
C62378-959414,1
C48430-395919,1
C84439-903090,1
C62794-658625,0
C32857-440719,1
C80458-843970,0
C5396-136797,1
C91538-253586,1
C64248-471670,0
C2040-201552,0
C11680-657936,1
C92145-129079,1
C91752-435518,0
C53506-853093,0
C65313-630452,0
C95727-371850,0
C49445-940650,1
C64129-457207,1
C1605-395056,1
C15432-239367,0
C87415-39391,0
C76581-962605,0
C59088-791125,1
C30214-94152,0
C44466-844071,0
C39830-701362,0
C45425-10082,0
C52231-648363,0
C17304-610532,1
C87833-823197,1
C9305-401395,1
C10786-610269,1
C84801-479628,0
C53327-512365,1
C47672-788613,0
C14295-54460,0
C40504-390593,0
C93562-223584,1
C88838-39438,0
C70059-57953,1
C34974-575375,0
C99340-557673,0
C93188-69499,0
C4577-504935,0
C36781-121712,0
C42388-803712,0
C45925-707928,0
C66422-634350,0
C75084-604293,1
C56863-775406,0
C65614-734922,0
C78572-394208,0
C13761-458716,1
C3400-287188,0
C55319-291735,1
C8510-852042,0
C86420-781360,1
C61785-16986,0
C16666-747678,0
C24048-949060,1
C45670-318126,0
C53283-352101,0
C94523-233931,1
C66883-916902,1
C62664-449596,0
C1707-142805,0
C8954-762566,0
C40903-132501,0
C34604-263428,0
C49034-967409,0
C29597-258474,0
C78453-862478,0
C6425-543038,1
C10659-319956,0
C53133-912150,1
C87250-829818,1
C79941-226083,1
C87890-483547,0
C3015-395324,0
C16836-625497,0
C22413-170325,0
C41014-794048,1
C75392-690595,0
C472-21046,1
C38912-884921,1
C91277-817844,0
C73111-59908,0
C36359-988639,0
C30018-480625,1
C65603-133796,0
C31027-335017,0
C18233-500310,0
C84069-296124,1
C17394-678797,0
C58827-304912,0
C64628-693982,0
C42736-281425,1
C35097-316402,1
C73030-521560,0
C12077-880601,1
C55504-603623,1
C12974-560287,0
C74417-860950,0
C67269-953080,0
C91389-646591,0
C22244-290964,0
C80583-876849,0
C28773-894523,0
C1664-787737,0
C44602-534949,0
C22617-853119,0
C50241-36135,0
C72892-431062,0
C61318-901856,1
C4705-37358,0
C2698-783112,0
C60045-125472,0
C68942-482504,0
C87353-366761,1
C83836-886961,0
C14065-241277,0
C86713-239834,0
C58682-490093,0
C8714-174574,1
C28545-501707,0
C5665-227529,0
C35168-161269,1
C65794-279451,1
C27882-939092,0
C60642-649947,0
C82777-511742,1
C98688-368574,0
C25750-891947,0
C14396-404503,0
C74544-753054,1
C19795-365533,0
C59570-676039,0
C48406-18299,1
C25642-256429,0
C96369-311573,0
C49345-782423,0
C64691-285893,0
C59835-647492,1
C73358-403310,1
C30200-22021,1
C14895-884978,1
C78288-190178,0
C26233-336071,1
C2617-347299,0
C92449-489107,0
C38981-933166,0
C22062-279459,0
C43433-929651,1
C68211-469683,0
C93407-811281,1
C9233-85484,0
C96201-689679,1
C63966-712903,0
C26447-796148,0
C30110-713431,1
C26371-862565,0
C87357-347415,1
C57907-247702,0
C43501-207512,0
C60389-198532,0
C80549-491589,1
C93569-559299,0
C9504-854743,1
C51503-991456,0
C1275-849417,1
C54965-122161,0
C37308-366891,1
C6524-311178,1
C45313-143987,0
C1050-290996,0
C89181-426639,1
C24546-911455,0
C33290-910803,0
C58213-986094,1
C43635-333775,0
C7443-42809,1
C43259-387202,0
C23781-637307,1
C53706-968903,0
C48670-746254,0
C76976-645722,0
C55976-802976,0
C88306-327165,0
C39331-613769,0
C39175-954343,0
C55664-779664,0
C27493-386484,1
C22376-579076,0
C94259-244522,0
C54819-138502,0
C98294-170481,1
C61921-97153,1
C10190-107227,0
C2182-677672,1
C91439-728385,1
C5382-62107,0
C61801-450665,0
C75287-863167,0
C88974-18132,1
C88279-10449,0
C61099-750535,0
C32294-389587,0
C64452-160764,0
C75045-41951,0
C45573-611038,0
C24582-916884,0
C1589-919611,0
C1790-709746,0
C11860-796247,0
C4943-97958,0
C77897-202579,1
C41507-733372,1
C39818-858973,1
C9503-398416,0
C20788-49748,1
C42156-219365,1
C98499-603515,0
C46702-319779,1
C56713-564938,0
C37526-630145,0
C50835-756922,1
C94087-355954,0
C28028-998518,1
C82861-549729,0
C24232-257125,0
C30668-474157,1
C58805-698603,0
C29658-192075,1
C21626-342780,0
C37449-557242,0
C97905-727891,0
C3863-714958,1
C90298-831122,0
C51142-245201,1
C87964-384041,1
C21252-798852,1
C3977-494238,0
C35364-993359,1
C53865-159675,0
C45647-812955,0
C41867-262287,0
C37116-983012,0
C35414-324827,1
C93096-297275,0
C84489-131130,0
C81568-179291,0
C36532-179839,1
C73076-750295,0
C80531-362056,0
C64644-615597,0
C73625-708791,0
C7927-684499,1
C80002-100651,1
C18888-402247,0
C17692-458310,1
C23304-500304,0
C8602-659734,0
C40706-261664,0
C39546-71398,1
C52937-599695,1
C78254-661132,0
C87114-572017,1
C94664-916801,0
C69610-397214,0
C27365-116944,1
C81732-994499,0
C16779-152445,0
C47611-256648,0
C16429-386212,0
C60113-506906,0
C78557-474373,0
C27022-932621,0
C56982-510853,0
C13112-182241,0
C91185-366287,0
C37525-217774,0
C46329-293618,0
C88767-653247,0
C58677-667808,0
C60198-43980,0
C77287-296336,0
C91704-554818,0
C55487-125239,1
C13100-114331,1
C61903-160705,1
C1612-398163,1
C93939-681800,1
C6728-313462,0
C25256-804489,0
C90865-243275,0
C60951-716380,0
C58130-129241,1
C63946-678567,0
C14990-667249,0
C1703-222766,1
C93026-564726,1
C41146-900112,0
C9132-212691,0
C87214-499764,0
C88118-332417,0
C57199-599873,0
C38802-559647,0
C22767-850152,0
C70657-667789,0
C40221-369285,1
C42450-256142,0
C47382-361203,1
C11890-231023,1
C9102-372008,1
C76736-28414,0
C65866-106429,1
C21556-363183,0
C20636-66230,1
C65125-416138,0
C2201-61917,1
C10760-824849,1
C4141-267000,1
C92213-728750,0
C77311-593121,0
C76305-837474,0
C76322-95451,1
C75270-985099,1
C75734-159607,0
C56513-97000,0
C3384-444925,1
C73532-295399,1
C64426-430234,1
C47415-730211,0
C90344-414838,1
C84092-103684,0
C31803-138040,1
C7666-301463,0
C69552-798434,0
C54282-791033,0
C34975-999028,0
C72252-989470,0
C9082-56270,0
C48023-321565,0
C1977-396076,0
C47954-457551,1
C69497-877757,0
C55578-57425,1
C30034-184135,0
C32359-813115,1
C96151-852287,0
C95896-758286,1
C80902-883167,0
C23358-883905,0
C3589-950517,0
C37535-457803,0
C50940-392467,1
C35481-262542,1
C7010-862653,0
C24696-682066,0
C64531-219302,0
C93975-994162,0
C22086-513702,1
C13402-639496,0
C28402-684477,0
C88125-301605,1
C68356-163805,0
C72412-920766,0
C84751-749943,0
C8811-534051,0
C7094-398879,1
C28835-37195,0
C77331-426760,1
C65501-836591,0
C60140-583871,0
C68267-464948,0
C13735-25033,1
C1442-398613,0
C26814-483974,0
C62866-801895,0
C44400-652767,0
C68806-925511,0
C38355-329476,0
C42385-447247,0
C39021-904785,1
C5658-800917,1
C39290-208223,1
C69647-804004,0
C98919-489658,1
C8705-90197,1
C49175-631363,0
C12612-359855,0
C24181-868877,1
C20996-950371,0
C39837-988664,0
C38698-717692,1
C13425-681661,1
C50892-141350,0
C11863-861905,1
C97608-972119,0
C14325-654031,1
C74230-768107,1
C8072-770840,0
C20315-959154,0
C82346-995785,0
C57443-787440,0
C43864-595767,1
C77463-136525,0
C95369-267168,0
C71769-724764,0
C12382-225627,1
C79323-280635,0
C12077-412036,0
C99043-320433,1
C57053-39485,1
C14607-226113,0
C91555-416461,0
C18404-76798,1
C98835-954847,0
C73656-55156,0
C5258-400493,0
C97447-78531,1
C44901-987686,0
C65909-905274,0
C68364-374119,0
C43610-77925,0
C98045-139339,0
C9774-401949,1
C92875-790521,0
C18022-977361,1
C70420-389701,0
C18675-29045,1
C12870-631349,0
C25822-135802,1
C79993-316744,1
C51635-428096,1
C20164-821753,1
C5728-181576,0
C55679-981257,0
C38387-173797,0
C87327-595845,0
C36133-308150,0
C89213-23033,0
C99597-581442,0
C5606-790906,1
C47480-59502,0
C16507-121510,0
C82596-133705,0
C4986-273128,0
C84075-775312,0
C57809-638531,0
C46830-536875,1
C29807-17771,0
C68779-97583,0
C52205-233409,0
C45218-84220,0
C29958-751037,0
C70645-626843,1
C93789-35257,0
C8957-920530,1
C25468-430102,0
C93493-884238,1
C18776-890222,0
C40283-20907,0
C29725-791996,1
C90259-277221,1
C26737-592668,0
C62627-84759,1
C87424-558986,0
C83130-363903,0
C33362-259475,0
C53596-746749,1
C42708-851833,1
C44314-818456,1
C61620-157232,0
C92176-845175,0
C65589-66339,0
C47589-515038,0
C44224-960781,1
C42789-765594,1
C72245-704980,0
C39117-113187,0
C11975-130139,1
C20292-457935,0
C45730-557555,0
C61925-395614,0
C11746-920426,1
C14637-175978,1
C35361-358489,1
C99695-205227,1
C33121-252117,0
C83597-492595,1
C91400-123062,0
C69408-333057,0
C95249-366354,1
C8361-726960,1
C95566-653002,1
C81258-819455,1
C15089-721309,1
C95430-662589,0
C28010-840437,1
C91931-78773,0
C5854-96794,0
C52606-381232,1
C56480-61808,0
C61093-542062,1
C9111-840205,0
C46175-787464,0
C13297-204071,1
C8897-359495,0
C96697-436578,1
C38651-99730,1
C84291-196512,0
C38160-593927,1
C9007-342948,0
C79130-58156,0
C89186-352424,0
C59358-677021,1
C17445-824729,0
C53173-455466,1
C33251-596387,0
C12044-887327,1
C17402-422040,1
C61356-969894,1
C89697-438234,1
C45576-833596,0
C55241-347570,0
C45853-765637,0
C99255-793052,0
C18706-92781,0
C97616-708061,0
C98962-233601,0
C15569-431095,0
C70217-595783,0
C77287-108148,0
C7541-682387,0
C46869-758960,0
C92864-876727,0
C40967-334517,1
C63832-56996,1
C60004-534025,0
C48489-714387,1
C16583-888904,1
C60751-186382,1
C78595-17881,1
C59402-451321,0
C97634-510857,1
C29520-753677,0
C92866-652678,1
